date,value,series
2021-01-01,,Working days lost due to strikes
2021-02-01,,Working days lost due to strikes
2021-03-01,,Working days lost due to strikes
2021-04-01,,Working days lost due to strikes
2021-05-01,,Working days lost due to strikes
2021-06-01,,Working days lost due to strikes
2021-07-01,,Working days lost due to strikes
2021-08-01,,Working days lost due to strikes
2021-09-01,,Working days lost due to strikes
2021-10-01,,Working days lost due to strikes
2021-11-01,,Working days lost due to strikes
2021-12-01,,Working days lost due to strikes
2022-01-01,22,Working days lost due to strikes
2022-02-01,15,Working days lost due to strikes
2022-03-01,36,Working days lost due to strikes
2022-04-01,20,Working days lost due to strikes
2022-05-01,32,Working days lost due to strikes
2022-06-01,93,Working days lost due to strikes
2022-07-01,86,Working days lost due to strikes
2022-08-01,359,Working days lost due to strikes
2022-09-01,208,Working days lost due to strikes
2022-10-01,423,Working days lost due to strikes
2022-11-01,390,Working days lost due to strikes
2022-12-01,830,Working days lost due to strikes
2023-01-01,210,Working days lost due to strikes
2023-02-01,332,Working days lost due to strikes
2023-03-01,556,Working days lost due to strikes
2023-04-01,318,Working days lost due to strikes
2023-05-01,133,Working days lost due to strikes
2023-06-01,169,Working days lost due to strikes
2023-07-01,284,Working days lost due to strikes
2023-08-01,119,Working days lost due to strikes
2023-09-01,231,Working days lost due to strikes
2023-10-01,132,Working days lost due to strikes
2023-11-01,72,Working days lost due to strikes
2023-12-01,104,Working days lost due to strikes
2024-01-01,165,Working days lost due to strikes
2024-02-01,110,Working days lost due to strikes
2024-03-01,22,Working days lost due to strikes
2024-04-01,17,Working days lost due to strikes
2024-05-01,51,Working days lost due to strikes
2024-06-01,100,Working days lost due to strikes
2024-07-01,51,Working days lost due to strikes
2024-08-01,33,Working days lost due to strikes
2024-09-01,48,Working days lost due to strikes
2024-10-01,42,Working days lost due to strikes
2001-05-01,680,Total vacancies
2001-06-01,674,Total vacancies
2001-07-01,663,Total vacancies
2001-08-01,663,Total vacancies
2001-09-01,639,Total vacancies
2001-10-01,626,Total vacancies
2001-11-01,602,Total vacancies
2001-12-01,605,Total vacancies
2002-01-01,616,Total vacancies
2002-02-01,617,Total vacancies
2002-03-01,622,Total vacancies
2002-04-01,613,Total vacancies
2002-05-01,616,Total vacancies
2002-06-01,612,Total vacancies
2002-07-01,613,Total vacancies
2002-08-01,609,Total vacancies
2002-09-01,609,Total vacancies
2002-10-01,608,Total vacancies
2002-11-01,603,Total vacancies
2002-12-01,602,Total vacancies
2003-01-01,596,Total vacancies
2003-02-01,594,Total vacancies
2003-03-01,585,Total vacancies
2003-04-01,588,Total vacancies
2003-05-01,579,Total vacancies
2003-06-01,574,Total vacancies
2003-07-01,576,Total vacancies
2003-08-01,592,Total vacancies
2003-09-01,604,Total vacancies
2003-10-01,610,Total vacancies
2003-11-01,615,Total vacancies
2003-12-01,613,Total vacancies
2004-01-01,617,Total vacancies
2004-02-01,624,Total vacancies
2004-03-01,631,Total vacancies
2004-04-01,636,Total vacancies
2004-05-01,641,Total vacancies
2004-06-01,652,Total vacancies
2004-07-01,654,Total vacancies
2004-08-01,654,Total vacancies
2004-09-01,654,Total vacancies
2004-10-01,658,Total vacancies
2004-11-01,662,Total vacancies
2004-12-01,661,Total vacancies
2005-01-01,655,Total vacancies
2005-02-01,642,Total vacancies
2005-03-01,638,Total vacancies
2005-04-01,642,Total vacancies
2005-05-01,642,Total vacancies
2005-06-01,633,Total vacancies
2005-07-01,624,Total vacancies
2005-08-01,622,Total vacancies
2005-09-01,608,Total vacancies
2005-10-01,606,Total vacancies
2005-11-01,609,Total vacancies
2005-12-01,615,Total vacancies
2006-01-01,612,Total vacancies
2006-02-01,600,Total vacancies
2006-03-01,598,Total vacancies
2006-04-01,597,Total vacancies
2006-05-01,604,Total vacancies
2006-06-01,607,Total vacancies
2006-07-01,611,Total vacancies
2006-08-01,611,Total vacancies
2006-09-01,618,Total vacancies
2006-10-01,620,Total vacancies
2006-11-01,620,Total vacancies
2006-12-01,619,Total vacancies
2007-01-01,629,Total vacancies
2007-02-01,642,Total vacancies
2007-03-01,648,Total vacancies
2007-04-01,651,Total vacancies
2007-05-01,659,Total vacancies
2007-06-01,670,Total vacancies
2007-07-01,681,Total vacancies
2007-08-01,683,Total vacancies
2007-09-01,686,Total vacancies
2007-10-01,691,Total vacancies
2007-11-01,687,Total vacancies
2007-12-01,678,Total vacancies
2008-01-01,687,Total vacancies
2008-02-01,697,Total vacancies
2008-03-01,696,Total vacancies
2008-04-01,679,Total vacancies
2008-05-01,657,Total vacancies
2008-06-01,643,Total vacancies
2008-07-01,624,Total vacancies
2008-08-01,615,Total vacancies
2008-09-01,596,Total vacancies
2008-10-01,562,Total vacancies
2008-11-01,527,Total vacancies
2008-12-01,497,Total vacancies
2009-01-01,478,Total vacancies
2009-02-01,465,Total vacancies
2009-03-01,455,Total vacancies
2009-04-01,443,Total vacancies
2009-05-01,431,Total vacancies
2009-06-01,430,Total vacancies
2009-07-01,438,Total vacancies
2009-08-01,436,Total vacancies
2009-09-01,432,Total vacancies
2009-10-01,437,Total vacancies
2009-11-01,454,Total vacancies
2009-12-01,463,Total vacancies
2010-01-01,467,Total vacancies
2010-02-01,465,Total vacancies
2010-03-01,469,Total vacancies
2010-04-01,479,Total vacancies
2010-05-01,484,Total vacancies
2010-06-01,479,Total vacancies
2010-07-01,461,Total vacancies
2010-08-01,455,Total vacancies
2010-09-01,454,Total vacancies
2010-10-01,474,Total vacancies
2010-11-01,483,Total vacancies
2010-12-01,493,Total vacancies
2011-01-01,490,Total vacancies
2011-02-01,484,Total vacancies
2011-03-01,472,Total vacancies
2011-04-01,461,Total vacancies
2011-05-01,461,Total vacancies
2011-06-01,457,Total vacancies
2011-07-01,462,Total vacancies
2011-08-01,464,Total vacancies
2011-09-01,466,Total vacancies
2011-10-01,462,Total vacancies
2011-11-01,465,Total vacancies
2011-12-01,473,Total vacancies
2012-01-01,473,Total vacancies
2012-02-01,467,Total vacancies
2012-03-01,465,Total vacancies
2012-04-01,471,Total vacancies
2012-05-01,474,Total vacancies
2012-06-01,480,Total vacancies
2012-07-01,484,Total vacancies
2012-08-01,488,Total vacancies
2012-09-01,490,Total vacancies
2012-10-01,494,Total vacancies
2012-11-01,501,Total vacancies
2012-12-01,500,Total vacancies
2013-01-01,505,Total vacancies
2013-02-01,504,Total vacancies
2013-03-01,516,Total vacancies
2013-04-01,523,Total vacancies
2013-05-01,534,Total vacancies
2013-06-01,540,Total vacancies
2013-07-01,536,Total vacancies
2013-08-01,548,Total vacancies
2013-09-01,552,Total vacancies
2013-10-01,567,Total vacancies
2013-11-01,572,Total vacancies
2013-12-01,581,Total vacancies
2014-01-01,595,Total vacancies
2014-02-01,616,Total vacancies
2014-03-01,638,Total vacancies
2014-04-01,654,Total vacancies
2014-05-01,663,Total vacancies
2014-06-01,670,Total vacancies
2014-07-01,681,Total vacancies
2014-08-01,687,Total vacancies
2014-09-01,702,Total vacancies
2014-10-01,703,Total vacancies
2014-11-01,707,Total vacancies
2014-12-01,708,Total vacancies
2015-01-01,720,Total vacancies
2015-02-01,729,Total vacancies
2015-03-01,728,Total vacancies
2015-04-01,728,Total vacancies
2015-05-01,732,Total vacancies
2015-06-01,742,Total vacancies
2015-07-01,742,Total vacancies
2015-08-01,742,Total vacancies
2015-09-01,741,Total vacancies
2015-10-01,742,Total vacancies
2015-11-01,743,Total vacancies
2015-12-01,746,Total vacancies
2016-01-01,745,Total vacancies
2016-02-01,746,Total vacancies
2016-03-01,745,Total vacancies
2016-04-01,748,Total vacancies
2016-05-01,750,Total vacancies
2016-06-01,749,Total vacancies
2016-07-01,753,Total vacancies
2016-08-01,755,Total vacancies
2016-09-01,762,Total vacancies
2016-10-01,758,Total vacancies
2016-11-01,758,Total vacancies
2016-12-01,754,Total vacancies
2017-01-01,767,Total vacancies
2017-02-01,773,Total vacancies
2017-03-01,788,Total vacancies
2017-04-01,783,Total vacancies
2017-05-01,782,Total vacancies
2017-06-01,785,Total vacancies
2017-07-01,794,Total vacancies
2017-08-01,799,Total vacancies
2017-09-01,809,Total vacancies
2017-10-01,819,Total vacancies
2017-11-01,821,Total vacancies
2017-12-01,822,Total vacancies
2018-01-01,815,Total vacancies
2018-02-01,814,Total vacancies
2018-03-01,812,Total vacancies
2018-04-01,819,Total vacancies
2018-05-01,829,Total vacancies
2018-06-01,839,Total vacancies
2018-07-01,843,Total vacancies
2018-08-01,844,Total vacancies
2018-09-01,862,Total vacancies
2018-10-01,861,Total vacancies
2018-11-01,856,Total vacancies
2018-12-01,859,Total vacancies
2019-01-01,847,Total vacancies
2019-02-01,845,Total vacancies
2019-03-01,840,Total vacancies
2019-04-01,835,Total vacancies
2019-05-01,821,Total vacancies
2019-06-01,823,Total vacancies
2019-07-01,816,Total vacancies
2019-08-01,817,Total vacancies
2019-09-01,810,Total vacancies
2019-10-01,807,Total vacancies
2019-11-01,810,Total vacancies
2019-12-01,816,Total vacancies
2020-01-01,819,Total vacancies
2020-02-01,796,Total vacancies
2020-03-01,638,Total vacancies
2020-04-01,472,Total vacancies
2020-05-01,328,Total vacancies
2020-06-01,371,Total vacancies
2020-07-01,429,Total vacancies
2020-08-01,488,Total vacancies
2020-09-01,531,Total vacancies
2020-10-01,557,Total vacancies
2020-11-01,600,Total vacancies
2020-12-01,619,Total vacancies
2021-01-01,621,Total vacancies
2021-02-01,628,Total vacancies
2021-03-01,663,Total vacancies
2021-04-01,765,Total vacancies
2021-05-01,867,Total vacancies
2021-06-01,971,Total vacancies
2021-07-01,1052,Total vacancies
2021-08-01,1122,Total vacancies
2021-09-01,1194,Total vacancies
2021-10-01,1218,Total vacancies
2021-11-01,1241,Total vacancies
2021-12-01,1257,Total vacancies
2022-01-01,1273,Total vacancies
2022-02-01,1286,Total vacancies
2022-03-01,1296,Total vacancies
2022-04-01,1304,Total vacancies
2022-05-01,1299,Total vacancies
2022-06-01,1280,Total vacancies
2022-07-01,1259,Total vacancies
2022-08-01,1233,Total vacancies
2022-09-01,1216,Total vacancies
2022-10-01,1175,Total vacancies
2022-11-01,1153,Total vacancies
2022-12-01,1132,Total vacancies
2023-01-01,1128,Total vacancies
2023-02-01,1120,Total vacancies
2023-03-01,1086,Total vacancies
2023-04-01,1060,Total vacancies
2023-05-01,1039,Total vacancies
2023-06-01,1024,Total vacancies
2023-07-01,1000,Total vacancies
2023-08-01,983,Total vacancies
2023-09-01,961,Total vacancies
2023-10-01,955,Total vacancies
2023-11-01,929,Total vacancies
2023-12-01,924,Total vacancies
2024-01-01,916,Total vacancies
2024-02-01,919,Total vacancies
2024-03-01,909,Total vacancies
2024-04-01,899,Total vacancies
2024-05-01,875,Total vacancies
2024-06-01,866,Total vacancies
2024-07-01,850,Total vacancies
2024-08-01,837,Total vacancies
2024-09-01,828,Total vacancies
2024-10-01,818,Total vacancies
2001-05-01,2.6,Vacancies per 100 jobs
2001-06-01,2.5,Vacancies per 100 jobs
2001-07-01,2.5,Vacancies per 100 jobs
2001-08-01,2.5,Vacancies per 100 jobs
2001-09-01,2.4,Vacancies per 100 jobs
2001-10-01,2.4,Vacancies per 100 jobs
2001-11-01,2.3,Vacancies per 100 jobs
2001-12-01,2.3,Vacancies per 100 jobs
2002-01-01,2.3,Vacancies per 100 jobs
2002-02-01,2.3,Vacancies per 100 jobs
2002-03-01,2.3,Vacancies per 100 jobs
2002-04-01,2.3,Vacancies per 100 jobs
2002-05-01,2.3,Vacancies per 100 jobs
2002-06-01,2.3,Vacancies per 100 jobs
2002-07-01,2.3,Vacancies per 100 jobs
2002-08-01,2.3,Vacancies per 100 jobs
2002-09-01,2.3,Vacancies per 100 jobs
2002-10-01,2.3,Vacancies per 100 jobs
2002-11-01,2.3,Vacancies per 100 jobs
2002-12-01,2.3,Vacancies per 100 jobs
2003-01-01,2.2,Vacancies per 100 jobs
2003-02-01,2.2,Vacancies per 100 jobs
2003-03-01,2.2,Vacancies per 100 jobs
2003-04-01,2.2,Vacancies per 100 jobs
2003-05-01,2.2,Vacancies per 100 jobs
2003-06-01,2.2,Vacancies per 100 jobs
2003-07-01,2.2,Vacancies per 100 jobs
2003-08-01,2.2,Vacancies per 100 jobs
